C&P Exam	11
Deferred Rating (e.g. VA Form 21-6789)	10
VA 21-2507a Request for Physical Examination	59
Correspondence	52
other	11
FOIA/Privacy Act Request	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	20
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	13
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	25
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	11
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	60
Rating Decision - Narrative	13
Rating Decision - Narrative	57
Rating Decision - Narrative	22
Rating Decision - Codesheet	10
RAMP Opt-in Election	63
Correspondence	28
VA 21-0538 Status of Dependents Questionnaire	29
VA 21-0820 Report of General Information	51
Third Party Correspondence	108
NOD	185
VA 21-4138 Statement In Support of Claim	16
other	15
VETSNET Award Print	13
IRIS Inquiry	16
Remand BVA or CAVC	16
Rating Decision - Narrative	13
VA 21-4138 Statement In Support of Claim	14
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	17
other	10
Email Correspondence	11
Correspondence	10
VA 21-0820 Report of General Information	17
other	11
VA 21-674 Report of School Attendance	10
other	55
other	36
other	23
VA 21-686c Declaration of Status of Dependents	24
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	58
VA 21-686c Declaration of Status of Dependents	25
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	88
other	90
VA 21-686c Declaration of Status of Dependents	23
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	30
Rating Decision - Narrative	53
other	13
other	30
RAMP Opt-in Election	20
VA 21-526EZ, Fully Developed Claim (Compensation)	64
Rating Decision - Narrative	41
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	32
Correspondence	11
VA Form 10182 Notice of Disagreement	10
VA Form 10182 Notice of Disagreement	21
Rating Decision - Narrative	38
Rating Decision - Codesheet	12
VA 21-526EZ, Fully Developed Claim (Compensation)	10
Correspondence	25
Buddy / Lay Statement	13
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
other	23
other	341151
other	10
Power of Attorney (incl. VA 21-22, VA 22a)	55
Power of Attorney (incl. VA 21-22, VA 22a)	26
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	18
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	28
BVA Letter	360
Form 8	13
CAPRI	79
Correspondence	26
C&P Exam	18
Form 9	27
Affidavit	26
VA Exam Worksheet	138
other	256
SOC	45
Correspondence	30
Correspondence	20
Rating Decision - Codesheet	15
VETSNET Award Print	13
SF 180 Request Pertaining to Military Records	10
Correspondence	12
VA 21-0820 Report of General Information	16
Affidavit	18
Medical Treatment Record - Government Facility	26
Buddy / Lay Statement	12
Buddy / Lay Statement	29
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	10
VA 21-526EZ, Fully Developed Claim (Compensation)	11
VA 21-526EZ, Fully Developed Claim (Compensation)	39
Medical Treatment Record - Government Facility	14
Medical Treatment Record - Government Facility	22
Medical Treatment Record - Non-Government Facility	16
VA 21-526EZ, Fully Developed Claim (Compensation)	10
Affidavit	11
Affidavit	12
NOD	225
Third Party Correspondence	31
Medical Treatment Record - Government Facility	10
Affidavit	12
Election Traditional Process	13
Affidavit	10
Affidavit	28
VETSNET Award Print	145
other	19
Returned Mail	155
Returned Mail	27
Returned Mail	34
Medical Treatment Record - Non-Government Facility	29
Medical Treatment Record - Government Facility	10
Correspondence	38
other	31
Affidavit	18
Correspondence	23
CAPRI	10
other	13
VA 21-0820 Report of General Information	62
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
VA 21-526b, Veteran Supplemental Claim	10
VA 21-526EZ, Fully Developed Claim (Compensation)	18
Medical Treatment Record - Government Facility	16
VA 70-3288 Request for and Consent to Release of Information from Claimants Records	18
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
VA 21-686c Declaration of Status of Dependents	21
VETSNET Award Print	80
Rating Decision - Codesheet	11
Rating - Under Review (VSO, Second Signature)	13
C&P Exam	19
C&P Exam	11
C&P Exam	20
C&P Exam	17
VA 21-2507a Request for Physical Examination	11
STR	16
STR	20
STR	27
Returned Mail	23
Correspondence	30
VA 21-526EZ, Fully Developed Claim (Compensation)	11776
C&P Exam	77
Affidavit	139
CAPRI	442151
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	650623
Third Party Correspondence	43
NOD	12
VA 21-4138 Statement In Support of Claim	29
Third Party Correspondence	13
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	26
BVA Decision	21
Subsequent Development Letter	15
RAMP Opt-In Notice	15
RAMP Opt-In Notice	13
Rating Decision - Narrative	23
Correspondence	11
Rating Decision - Narrative	21
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	15
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	23
VA Form 10182 Notice of Disagreement	32
VA 21-4138 Statement In Support of Claim	10
AMA Notification Letter	31
Rating Decision - Narrative	34
Rating Decision - Narrative	19
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	16
Power of Attorney (incl. VA 21-22, VA 22a)	30
FOIA/Privacy Act Request	21
Correspondence	20
VA 21-4142a General Release for Medical Provider Information	18
Medical Treatment Record - Non-Government Facility	10
Medical Treatment Record - Non-Government Facility	12
Correspondence	15
RAMP Opt-in Election	14
RAMP Opt-in Election	26
RAMP Opt-in Election	12
RAMP Opt-in Election	402894
SOC	19
VA 21-4138 Statement In Support of Claim	29
VA 21-4138 Statement In Support of Claim	11
Proposal to Reduce Service Connected Compensation	43
Form 9	12
VA Memo	13
Power of Attorney (incl. VA 21-22, VA 22a)	18
FOIA/Privacy Act Request	19
Correspondence	10
RAMP Opt-In Notice	17
RAMP Opt-in Election	33
SSOC	39
Remand BVA or CAVC	43
Rating Decision - Narrative	25
VA 21-0961 Electronic Signatures	10
Award Print	15
VA Form 10182 Notice of Disagreement	22
AMA Notification Letter	15
VA Form 10182 Notice of Disagreement	16
VA 21-686c Application Request To Add And/Or Remove Dependents	15
VA 21-686c Application Request To Add And/Or Remove Dependents	10
Award Print	10
other	11
other	19
other	18
other	21
Rating Decision - Narrative	47
VA Form 20-0995 Supplemental Claim Application	26
RAMP Opt-in Election	12
CAVC Decision	20
RAMP Opt-In Notice	31
Rating Decision - Narrative	18
Rating Decision - Narrative	16
other	10
Rating Decision - Narrative	36
Rating Decision - Narrative	112
Remand BVA or CAVC	17
Rating Decision - Narrative	22
Rating Decision - Codesheet	10
Correspondence	10
Correspondence	10
VETSNET Award Print	10
other	10
Medical Treatment Record - Non-Government Facility	12
VA 21-686c Declaration of Status of Dependents	10
C&P Exam	48
Email Correspondence	13
Buddy / Lay Statement	10
other	23
other	55
Correspondence	11
other	24
VETSNET Award Print	15
VA 21-3101 Request for Information	90
VA 21-3101 Request for Information	22
VA 21-526 Veterans Application for Compensation or Pension	10
SHARE Print Screens	11
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	10
Medical Treatment Record - Non-Government Facility	12
VA 21-3101 Request for Information	12
Rating Decision - Codesheet	11
SOC	11
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	10
Third Party Correspondence	14
Third Party Correspondence	10
Medical Treatment Record - Government Facility	10
VA Memo	38
BVA Decision	13
SHARE Print Screens	14
VA 21-3101 Request for Information	14
VA 21-4142 Authorization for Release of Information	10
VA 21-3101 Request for Information	11
Medical Treatment Record - Non-Government Facility	14
VCAA Notice Acknowledgement	10
Third Party Correspondence	15
CAPRI	19
Rating Decision - Codesheet	11
Third Party Correspondence	10
Third Party Correspondence	109
Correspondence	10
C&P Exam	24
STR - Medical	32
Correspondence	14
VA 21-0820 Report of General Information	11
VA 21-4142 Authorization for Release of Information	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	415
Third Party Correspondence	19
VA 21-4142 Authorization for Release of Information	10
VCAA Notice Acknowledgement	16
SHARE Print Screens	10
Rating Decision - Codesheet	11
Form 9	10
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	10
VA 21-4138 Statement In Support of Claim	11
VA 21-4138 Statement In Support of Claim	13
Third Party Correspondence	21
Third Party Correspondence	24
Third Party Correspondence	10
Correspondence	10
Third Party Correspondence	11
Email Correspondence	10
Service Record (SR)	10
Third Party Correspondence	10
Third Party Correspondence	10
VA 21-4138 Statement In Support of Claim	12
Medical Receipts	10
Web / HTML Documents	10
VA 21-526EZ, Fully Developed Claim (Compensation)	10
STR	36
Correspondence	15
Social Security Card	41
Medical Receipts	11
VA 27-0820 Report of General Information	14
CAPRI	12
CAPRI	13
Correspondence	13
SF 180 Request Pertaining to Military Records	10
Medical Treatment Record - Non-Government Facility	10
VA Memo	11
Correspondence	15
Medical Receipts	11
BVA Letter	11
VA Exam Worksheet	13
C&P Exam	2714
Education - General	10
VA 21-4138 Statement In Support of Claim	25
Medical Treatment Record - Government Facility	97
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	19
Motion to Advance on Docket	20
VA 21-4138 Statement In Support of Claim	588259
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	69
other	60
Correspondence	11
VA 21-4138 Statement In Support of Claim	46
Buddy / Lay Statement	622540
BVA Letter	55
Rating Decision - Narrative	11
other	39
BVA Decision	419034
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	16
VETSNET Award Print	21
VA 21-526EZ, Fully Developed Claim (Compensation)	612248
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	93
other	17
other	13
other	16
SOC	12
other	23
Medical Treatment Record - Non-Government Facility	30
other	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Rating Decision - Narrative	27
other	18
Rating Decision - Narrative	11
other	10
other	16
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	11
other	11
Correspondence	12
other	240393
Correspondence	98
other	29
other	23
other	32
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	14
other	30
other	16
other	13
other	27
Correspondence	18
Correspondence	13
other	10
other	10
other	16
NOD	13
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	25
Third Party Correspondence	19
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	15
Third Party Correspondence	34
Rating Decision - Narrative	22
Rating Decision - Narrative	33
Administrative Decision	116
Rating Decision - Narrative	26
Rating Decision - Narrative	128
Rating Decision - Narrative	86253
Third Party Correspondence	192
SOC	34
Remand BVA or CAVC	33
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	19
Rating Decision - Narrative	16
other	14
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	16
Form 9	14
Correspondence	1037402
Correspondence	259523
Third Party Correspondence	19
Third Party Correspondence	12
other	29
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	22
other	17
VA 21-4138 Statement In Support of Claim	10
VA 21-4138 Statement In Support of Claim	18
Motion to Advance on Docket	53
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	25
other	11
Correspondence	10
other	11
Email Correspondence	15
C&P Exam	24
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	33
VETSNET Award Print	12
Deferred Rating (e.g. VA Form 21-6789)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
VA 21-2507a Request for Physical Examination	15
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	17
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	30
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	57
Rating Decision - Narrative	11
Rating Decision - Codesheet	19
Rating Decision - Narrative	11
Rating Decision - Narrative	50
Rating Decision - Narrative	48
NOD	17
RAMP Opt-In Notice	13
RAMP Opt-In Notice	37
Correspondence	10
Correspondence	13
Correspondence	20
VA 21-4138 Statement In Support of Claim	73
AMA Notification Letter	10
Award Print	11
other	34
SOC	13
Death Certificate	23
Rating Decision - Narrative	11
NOD	24
CAPRI	10
Correspondence	15
other	16
Deferred Rating (e.g. VA Form 21-6789)	10
Form 9	23
other	18
other	18
Rating Decision - Codesheet	37
other	24
other	12
other	19
Rating Decision - Narrative	29
RAMP Opt-in Election	11
Form 9	51
VA 119 Report of Contact	19
Rating Decision - Codesheet	45
Correspondence	39
BVA Decision	28
Correspondence	15
VA Form 10182 Notice of Disagreement	25
VA Form 20-0998 Your Rights to Seek Further Review of Our Decision	11
Correspondence	13
Correspondence	12
Military Personnel Record	17
Rating Decision - Narrative	27
SSOC	19
Rating Decision - Codesheet	26
Rating Decision - Narrative	18
Rating Decision - Codesheet	21
Third Party Correspondence	10
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	11
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	32
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	33
Correspondence	34
VA Form 10182 Notice of Disagreement	44
VA Form 10182 Notice of Disagreement	10
Power of Attorney (incl. VA 21-22, VA 22a)	40
other	19
Medical Treatment Record - Non-Government Facility	16
other	10
Correspondence	27
Rating Decision - Narrative	121
Rating Decision - Narrative	3513
Power of Attorney (incl. VA 21-22, VA 22a)	62
other	135
Rating Decision - Narrative	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
VA 21-686c Declaration of Status of Dependents	10
NOD	10
Rating Decision - Codesheet	29
Power of Attorney (incl. VA 21-22, VA 22a)	14
Correspondence	17
other	10
Medical Treatment Record - Non-Government Facility	276
VA 119 Report of Contact	18
VCAA/DTA Letter	11
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	50
Rating Decision - Codesheet	12
VA 21-8947 Compensation and Pension Award	10
SHARE Print Screens	22
VCAA/DTA Letter	11
VA 119 Report of Contact	27
VA 21-8947 Compensation and Pension Award	11
CRSC/CRDP One-Time Payment Notification from DFAS	11
DMC - First Demand Letter	11
VA Memo	43
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	16
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
CAPRI	15
C&P Exam	18
Rating Decision - Codesheet	14
C&P Exam	10
Rating Decision - Narrative	2770
BVA Decision	43
Correspondence	11
Medical Treatment Record - Non-Government Facility	24
other	12
Correspondence	70
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	19
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	72
Rating Decision - Narrative	12
Rating Decision - Codesheet	192
Rating Decision - Narrative	155
VETSNET Award Print	11
Correspondence	12
VA 21-4138 Statement In Support of Claim	41
Correspondence	11
other	10
Power of Attorney (incl. VA 21-22, VA 22a)	20
Third Party Correspondence	11
Correspondence	14
VA 21-0966 Intent to File	60
NOD	10
DRO Process Explanation Letter	13
SOC	12
Third Party Correspondence	31
VA 21-4138 Statement In Support of Claim	17
Form 9	19
Miscellaneous C&P Correspondence	14
Form 9	12
Power of Attorney (incl. VA 21-22, VA 22a)	17
Rating Decision - Narrative	21
other	23
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	17
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	10
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	39
Deferred Rating (e.g. VA Form 21-6789)	10
Rating Decision - Narrative	10
Rating Decision - Narrative	41
Rating Decision - Narrative	29
Rating Decision - Codesheet	22
Rating Decision - Codesheet	40
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	125
other	60
VA 21-686c Declaration of Status of Dependents	10
VA 21-686c Declaration of Status of Dependents	10
Correspondence	12
VETSNET Award Print	10
VA 21-686c Declaration of Status of Dependents	47
other	24
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
VA 26-1880 Request for Certificate of Eligibility for VA Home Loan Benefits	48
VA 26-1880 Request for Certificate of Eligibility for VA Home Loan Benefits	10
Correspondence	21
other	10
other	11
Rating Decision - Narrative	29
other	35
other	15
C&P Exam	22
other	18
C&P Exam	13
C&P Exam	74
C&P Exam	10
VA 10-1000 Hospital Summary and/or the Compensation and Pension Exam Report	12
